Date,Latitude,Longitude
2022/12/13 17:37:38,44.304233,-81.272351
2022/12/13 17:37:35,44.304572,-81.272441
2022/12/13 17:37:32,44.304862,-81.272538
2022/12/13 17:37:29,44.305179,-81.272613
2022/12/13 17:37:27,44.305488,-81.272694
2022/12/13 17:37:23,44.30576,-81.272771
2022/12/13 17:37:20,44.305997,-81.272831
2022/12/13 17:37:17,44.306119,-81.272762
2022/12/13 17:37:14,44.306142,-81.272696
2022/12/13 17:37:11,44.306186,-81.272591
2022/12/13 17:37:08,44.306313,-81.272391
2022/12/13 17:37:05,44.306584,-81.272072
2022/12/13 17:37:02,44.30673,-81.271879
2022/12/13 17:37:17,44.306119,-81.272762
2022/12/13 17:37:14,44.306142,-81.272696
2022/12/13 17:37:11,44.306186,-81.272591
2022/12/13 17:37:08,44.306313,-81.272391
2022/12/13 17:37:05,44.306584,-81.272072
2022/12/13 17:37:02,44.30673,-81.271879
2022/12/13 17:36:59,44.306875,-81.271604
2022/12/13 17:36:56,44.306996,-81.271462
2022/12/13 17:36:53,44.307041,-81.271451
2022/12/13 17:36:50,44.307143,-81.271509
2022/12/13 17:36:47,44.307324,-81.271655
2022/12/13 17:36:44,44.307542,-81.271903
2022/12/13 17:36:41,44.307762,-81.272193
2022/12/13 17:36:38,44.30796,-81.27246
2022/12/13 17:36:35,44.308119,-81.272676
2022/12/13 17:36:32,44.308115,-81.272993
2022/12/13 17:36:29,44.308069,-81.273335
2022/12/13 17:36:26,44.308046,-81.273652
2022/12/13 17:36:23,44.308139,-81.273783
2022/12/13 17:36:20,44.308184,-81.273788
2022/12/13 17:36:17,44.308323,-81.273803
2022/12/13 17:36:14,44.308602,-81.27386
2022/12/13 17:36:11,44.308964,-81.27394
2022/12/13 17:36:08,44.30935,-81.274026
2022/12/13 17:36:05,44.30975,-81.2741
2022/12/13 17:36:02,44.310142,-81.274189
2022/12/13 17:35:59,44.310573,-81.274295
2022/12/13 17:35:56,44.310999,-81.27439
2022/12/13 17:35:53,44.311433,-81.274487
2022/12/13 17:35:50,44.311893,-81.274583
2022/12/13 17:35:47,44.31232,-81.274688
2022/12/13 17:35:44,44.313076,-81.274839
2022/12/13 17:35:41,44.313538,-81.274942
2022/12/13 17:35:38,44.314015,-81.275045
2022/12/13 17:35:35,44.314488,-81.275169
2022/12/13 17:35:32,44.314944,-81.275364
2022/12/13 17:35:28,44.315384,-81.275651
2022/12/13 17:35:25,44.315783,-81.276013
2022/12/13 17:35:22,44.316135,-81.276454
2022/12/13 17:35:19,44.316476,-81.276925
2022/12/13 17:35:17,44.316834,-81.277426
2022/12/13 17:35:13,44.317177,-81.277934
2022/12/13 17:35:10,44.317536,-81.278438
2022/12/13 17:35:07,44.317904,-81.278971
2022/12/13 17:35:04,44.318277,-81.279522
2022/12/13 17:35:01,44.318673,-81.280081
2022/12/13 17:34:58,44.319084,-81.280675
2022/12/13 17:34:55,44.319512,-81.281264
2022/12/13 17:34:52,44.319986,-81.281834
2022/12/13 17:34:49,44.320526,-81.282348
2022/12/13 17:34:46,44.32111,-81.282776
2022/12/13 17:34:43,44.321739,-81.2831
2022/12/13 17:34:40,44.32238,-81.283315
2022/12/13 17:34:37,44.323024,-81.283546
2022/12/13 17:34:34,44.323671,-81.283778
2022/12/13 17:34:31,44.324322,-81.284051
2022/12/13 17:34:28,44.324956,-81.284329
2022/12/13 17:34:25,44.325607,-81.284607
2022/12/13 17:34:22,44.326244,-81.284888
2022/12/13 17:34:19,44.326892,-81.285175
2022/12/13 17:34:16,44.327528,-81.285445
2022/12/13 17:34:13,44.328165,-81.285738
2022/12/13 17:34:10,44.328806,-81.286015
2022/12/13 17:34:07,44.329445,-81.28628
2022/12/13 17:34:04,44.330103,-81.286567
