Date,Latitude,Longitude
12/09/2022 19:17:10,44.001498,-81.615177
12/09/2022 19:17:13,44.00182,-81.616002
12/09/2022 19:17:16,44.002171,-81.616832
12/09/2022 19:17:19,44.002517,-81.617652
12/09/2022 19:17:22,44.002849,-81.618478
12/09/2022 19:17:25,44.003172,-81.619307
12/09/2022 19:17:28,44.003526,-81.620149
12/09/2022 19:17:31,44.003874,-81.620994
12/09/2022 19:17:34,44.004229,-81.621859
12/09/2022 19:17:37,44.004575,-81.622711
12/09/2022 19:17:40,44.00493,-81.62355
12/09/2022 19:17:43,44.005265,-81.624379
12/09/2022 19:17:46,44.005578,-81.625167
12/09/2022 19:17:49,44.00588,-81.625901
12/09/2022 19:17:52,44.006128,-81.626552
12/09/2022 19:17:55,44.00636,-81.627087
12/09/2022 19:17:58,44.006519,-81.627468
12/09/2022 19:18:01,44.006694,-81.627658
12/09/2022 19:18:04,44.006862,-81.627582
12/09/2022 19:18:07,44.006925,-81.627506
12/09/2022 19:18:10,44.00693,-81.627498
12/09/2022 19:18:13,44.006931,-81.627495
12/09/2022 19:18:16,44.006929,-81.62749
12/09/2022 19:18:19,44.006928,-81.627488
12/09/2022 19:18:22,44.006929,-81.627488
12/09/2022 19:18:25,44.006962,-81.627463
12/09/2022 19:18:28,44.007101,-81.627388
12/09/2022 19:18:31,44.007334,-81.627203
12/09/2022 19:18:35,44.007543,-81.627049
12/09/2022 19:18:38,44.007973,-81.626713
12/09/2022 19:18:41,44.008167,-81.626542
12/09/2022 19:18:44,44.008258,-81.626461
12/09/2022 19:18:47,44.00827,-81.626452
12/09/2022 19:18:50,44.008269,-81.626449
12/09/2022 19:18:53,44.008278,-81.626434
12/09/2022 19:18:56,44.00835,-81.6264
12/09/2022 19:18:59,44.008518,-81.626288
12/09/2022 19:19:02,44.008804,-81.626071
12/09/2022 19:19:05,44.009173,-81.625783
12/09/2022 19:19:08,44.009601,-81.625459
12/09/2022 19:19:11,44.010081,-81.625089
12/09/2022 19:19:14,44.010603,-81.624686
12/09/2022 19:19:17,44.011156,-81.624272
12/09/2022 19:19:20,44.011725,-81.623846
12/09/2022 19:19:23,44.01229,-81.623406
12/09/2022 19:19:26,44.012865,-81.622971
12/09/2022 19:19:29,44.013454,-81.622533
12/09/2022 19:19:32,44.014056,-81.622074
12/09/2022 19:19:35,44.014653,-81.621594
12/09/2022 19:19:38,44.015247,-81.621129
12/09/2022 19:19:41,44.015852,-81.620658
12/09/2022 19:19:44,44.016473,-81.6202
12/09/2022 19:19:47,44.017106,-81.619708
12/09/2022 19:19:50,44.017731,-81.619235
12/09/2022 19:19:53,44.018319,-81.618777
12/09/2022 19:19:56,44.018894,-81.618325
12/09/2022 19:19:59,44.019474,-81.617874
12/09/2022 19:20:02,44.02006,-81.617413
12/09/2022 19:20:05,44.020606,-81.616985
12/09/2022 19:20:08,44.021156,-81.616553
12/09/2022 19:20:11,44.021722,-81.616121
12/09/2022 19:20:14,44.022275,-81.615703
12/09/2022 19:20:17,44.022831,-81.61527
12/09/2022 19:20:20,44.023373,-81.614853
12/09/2022 19:20:23,44.023925,-81.614428
12/09/2022 19:20:26,44.024455,-81.614004
12/09/2022 19:20:29,44.024998,-81.613583
12/09/2022 19:20:32,44.025552,-81.613146
12/09/2022 19:20:35,44.026139,-81.612688
12/09/2022 19:20:38,44.026755,-81.612224
12/09/2022 19:20:42,44.027361,-81.611759
12/09/2022 19:20:45,44.027966,-81.611306
12/09/2022 19:20:48,44.028545,-81.610846
12/09/2022 19:20:51,44.029126,-81.610406
12/09/2022 19:20:54,44.029911,-81.609808
12/09/2022 19:20:57,44.030488,-81.609365
12/09/2022 19:21:00,44.031042,-81.60893
12/09/2022 19:21:03,44.031567,-81.608506
12/09/2022 19:21:06,44.032141,-81.608073
12/09/2022 19:21:09,44.032728,-81.607637
12/09/2022 19:21:12,44.033313,-81.607195
12/09/2022 19:21:15,44.033898,-81.606752
12/09/2022 19:21:18,44.03447,-81.606303
12/09/2022 19:21:21,44.035057,-81.605867
12/09/2022 19:21:24,44.035624,-81.605435
12/09/2022 19:21:27,44.036178,-81.605016
12/09/2022 19:21:30,44.036735,-81.604594
12/09/2022 19:21:33,44.037498,-81.604025
12/09/2022 19:21:36,44.037862,-81.603747
12/09/2022 19:21:39,44.038426,-81.603326
12/09/2022 19:21:42,44.039175,-81.602748
12/09/2022 19:21:45,44.039746,-81.602312
12/09/2022 19:21:48,44.040318,-81.601886
12/09/2022 19:21:51,44.040889,-81.601458
12/09/2022 19:21:54,44.041469,-81.601019
12/09/2022 19:21:57,44.042047,-81.600582
12/09/2022 19:22:00,44.042639,-81.600137
12/09/2022 19:22:03,44.043231,-81.599683
12/09/2022 19:22:06,44.043833,-81.599229
12/09/2022 19:22:09,44.044433,-81.598773
12/09/2022 19:22:12,44.045018,-81.598319
12/09/2022 19:22:15,44.045607,-81.597879
12/09/2022 19:22:18,44.046195,-81.597444
12/09/2022 19:22:21,44.046741,-81.597011
12/09/2022 19:22:24,44.047295,-81.596573
12/09/2022 19:22:27,44.047864,-81.596127
12/09/2022 19:22:30,44.048437,-81.595692
12/09/2022 19:22:33,44.049005,-81.595253
12/09/2022 19:22:36,44.049582,-81.594807
12/09/2022 19:22:39,44.050168,-81.594363
12/09/2022 19:22:42,44.050747,-81.593926
12/09/2022 19:22:45,44.051309,-81.593496
12/09/2022 19:22:48,44.051895,-81.593065
12/09/2022 19:22:51,44.052466,-81.592632
12/09/2022 19:22:54,44.053054,-81.592181
12/09/2022 19:22:57,44.053643,-81.591718
12/09/2022 19:23:00,44.05422,-81.591276
12/09/2022 19:23:03,44.054776,-81.590846
12/09/2022 19:23:06,44.055317,-81.590441
12/09/2022 19:23:09,44.055831,-81.590054
12/09/2022 19:23:13,44.056368,-81.589647
12/09/2022 19:23:16,44.056923,-81.589223
12/09/2022 19:23:19,44.057464,-81.588812
12/09/2022 19:23:22,44.057992,-81.588417
12/09/2022 19:23:25,44.058493,-81.588036
12/09/2022 19:23:28,44.058968,-81.587669
12/09/2022 19:23:31,44.059433,-81.587297
12/09/2022 19:23:34,44.060038,-81.586839
12/09/2022 19:23:37,44.060475,-81.586507
12/09/2022 19:23:40,44.060913,-81.586178
12/09/2022 19:23:43,44.061352,-81.585844
12/09/2022 19:23:46,44.061778,-81.585514
12/09/2022 19:23:49,44.062187,-81.5852
12/09/2022 19:23:52,44.062583,-81.584892
12/09/2022 19:23:55,44.062971,-81.584609
12/09/2022 19:23:58,44.063351,-81.584333
12/09/2022 19:24:01,44.063714,-81.584058
12/09/2022 19:24:04,44.06407,-81.5838
